user_id,purchase_date,plan,amount
U104264,2025-11-23,Starter,19
U104264,2025-12-23,Starter,19
U102187,2025-08-27,Growth,59
U102187,2025-09-26,Growth,59
U102187,2025-10-26,Growth,59
U102187,2025-11-25,Growth,59
U102187,2025-12-25,Growth,59
U105443,2025-08-30,Starter,19
U105443,2025-09-29,Starter,19
U105443,2025-10-29,Starter,19
U105443,2025-11-28,Starter,19
U105443,2025-12-28,Starter,19
U107735,2025-08-29,Starter,19
U107735,2025-09-28,Starter,19
U107735,2025-10-28,Starter,19
U107735,2025-11-27,Starter,19
U107735,2025-12-27,Starter,19
U107364,2025-08-28,Starter,19
U107364,2025-09-27,Starter,19
U107364,2025-10-27,Starter,19
U107364,2025-11-26,Starter,19
U107364,2025-12-26,Starter,19
U100397,2025-08-27,Starter,19
U100397,2025-09-26,Starter,19
U100397,2025-10-26,Starter,19
U100397,2025-11-25,Starter,19
U100397,2025-12-25,Starter,19
U102834,2025-09-02,Scale,149
U102834,2025-10-02,Scale,149
U102834,2025-11-01,Scale,149
U102834,2025-12-01,Scale,149
U102834,2025-12-31,Scale,149
U108337,2025-08-28,Growth,59
U108337,2025-09-27,Growth,59
U108337,2025-10-27,Growth,59
U108337,2025-11-26,Growth,59
U108337,2025-12-26,Growth,59
U100520,2025-09-01,Starter,19
U107718,2025-09-02,Growth,59
U107718,2025-10-02,Growth,59
U107718,2025-11-01,Growth,59
U107718,2025-12-01,Growth,59
U107718,2025-12-31,Growth,59
U107431,2025-09-02,Starter,19
U107431,2025-10-02,Starter,19
U107431,2025-11-01,Starter,19
U107431,2025-12-01,Starter,19
U107431,2025-12-31,Starter,19
U105670,2025-09-06,Growth,59
U105670,2025-10-06,Growth,59
U105670,2025-11-05,Growth,59
U105670,2025-12-05,Growth,59
U106104,2025-09-01,Starter,19
U106104,2025-10-01,Starter,19
U106104,2025-10-31,Starter,19
U106104,2025-11-30,Starter,19
U106104,2025-12-30,Starter,19
U100508,2025-09-07,Starter,19
U100508,2025-10-07,Starter,19
U100508,2025-11-06,Starter,19
U100508,2025-12-06,Starter,19
U106443,2025-09-04,Scale,149
U106443,2025-10-04,Scale,149
U106443,2025-11-03,Scale,149
U106443,2025-12-03,Scale,149
U106716,2025-09-06,Scale,149
U106716,2025-10-06,Scale,149
U106716,2025-11-05,Scale,149
U106716,2025-12-05,Scale,149
U104335,2025-09-07,Growth,59
U104335,2025-10-07,Growth,59
U104335,2025-11-06,Growth,59
U104335,2025-12-06,Growth,59
U107082,2025-09-08,Growth,59
U107082,2025-10-08,Growth,59
U107082,2025-11-07,Growth,59
U107082,2025-12-07,Growth,59
U104385,2025-09-10,Starter,19
U104385,2025-10-10,Starter,19
U104385,2025-11-09,Starter,19
U104385,2025-12-09,Starter,19
U104651,2025-09-08,Starter,19
U104651,2025-10-08,Starter,19
U104651,2025-11-07,Starter,19
U104651,2025-12-07,Starter,19
U104255,2025-09-16,Starter,19
U104255,2025-10-16,Starter,19
U104255,2025-11-15,Starter,19
U104255,2025-12-15,Starter,19
U102381,2025-09-10,Starter,19
U102381,2025-10-10,Starter,19
U102381,2025-11-09,Starter,19
U102381,2025-12-09,Starter,19
U106664,2025-09-15,Growth,59
U106664,2025-10-15,Growth,59
U106664,2025-11-14,Growth,59
U106664,2025-12-14,Growth,59
U107754,2025-09-14,Starter,19
U104575,2025-09-15,Starter,19
U104575,2025-10-15,Starter,19
U104575,2025-11-14,Starter,19
U104575,2025-12-14,Starter,19
U103550,2025-09-16,Growth,59
U103550,2025-10-16,Growth,59
U103550,2025-11-15,Growth,59
U103550,2025-12-15,Growth,59
U106733,2025-09-13,Starter,19
U106733,2025-10-13,Starter,19
U106733,2025-11-12,Starter,19
U106733,2025-12-12,Starter,19
U102352,2025-09-13,Starter,19
U102352,2025-10-13,Starter,19
U102352,2025-11-12,Starter,19
U102352,2025-12-12,Starter,19
U102918,2025-09-20,Scale,149
U102918,2025-10-20,Scale,149
U102918,2025-11-19,Scale,149
U102918,2025-12-19,Scale,149
U103373,2025-09-14,Growth,59
U103373,2025-10-14,Growth,59
U108418,2025-09-16,Starter,19
U108418,2025-10-16,Starter,19
U103650,2025-09-24,Starter,19
U103650,2025-10-24,Starter,19
U103650,2025-11-23,Starter,19
U103650,2025-12-23,Starter,19
U104957,2025-09-20,Growth,59
U104957,2025-10-20,Growth,59
U104957,2025-11-19,Growth,59
U104957,2025-12-19,Growth,59
U101049,2025-09-24,Growth,59
U101049,2025-10-24,Growth,59
U101049,2025-11-23,Growth,59
U101049,2025-12-23,Growth,59
U106483,2025-09-30,Starter,19
U106483,2025-10-30,Starter,19
U106483,2025-11-29,Starter,19
U106483,2025-12-29,Starter,19
U102270,2025-10-01,Growth,59
U102270,2025-10-31,Growth,59
U102270,2025-11-30,Growth,59
U102270,2025-12-30,Growth,59
U102700,2025-09-27,Starter,19
U102700,2025-10-27,Starter,19
U102700,2025-11-26,Starter,19
U102700,2025-12-26,Starter,19
U107517,2025-10-01,Growth,59
U100704,2025-10-05,Growth,59
U100704,2025-11-04,Growth,59
U100704,2025-12-04,Growth,59
U105505,2025-09-30,Starter,19
U105505,2025-10-30,Starter,19
U105505,2025-11-29,Starter,19
U105505,2025-12-29,Starter,19
U100858,2025-10-07,Growth,59
U100858,2025-11-06,Growth,59
U100858,2025-12-06,Growth,59
U103249,2025-10-02,Growth,59
U103249,2025-11-01,Growth,59
U103249,2025-12-01,Growth,59
U103249,2025-12-31,Growth,59
U108409,2025-10-05,Starter,19
U108409,2025-11-04,Starter,19
U108409,2025-12-04,Starter,19
U106805,2025-10-12,Growth,59
U106805,2025-11-11,Growth,59
U106805,2025-12-11,Growth,59
U100956,2025-10-13,Starter,19
U100956,2025-11-12,Starter,19
U106950,2025-10-14,Growth,59
U106950,2025-11-13,Growth,59
U106950,2025-12-13,Growth,59
U103663,2025-10-08,Starter,19
U103663,2025-11-07,Starter,19
U103663,2025-12-07,Starter,19
U100182,2025-10-15,Starter,19
U100182,2025-11-14,Starter,19
U100182,2025-12-14,Starter,19
U106022,2025-10-18,Growth,59
U106022,2025-11-17,Growth,59
U106022,2025-12-17,Growth,59
U108235,2025-10-12,Starter,19
U108235,2025-11-11,Starter,19
U108235,2025-12-11,Starter,19
U100652,2025-10-18,Starter,19
U100652,2025-11-17,Starter,19
U100652,2025-12-17,Starter,19
U105734,2025-10-15,Starter,19
U105734,2025-11-14,Starter,19
U105734,2025-12-14,Starter,19
U107605,2025-10-19,Starter,19
U107605,2025-11-18,Starter,19
U107605,2025-12-18,Starter,19
U103732,2025-10-24,Starter,19
U103732,2025-11-23,Starter,19
U103732,2025-12-23,Starter,19
U108053,2025-10-25,Scale,149
U108053,2025-11-24,Scale,149
U105762,2025-10-27,Starter,19
U105762,2025-11-26,Starter,19
U105762,2025-12-26,Starter,19
U104588,2025-10-27,Starter,19
U104588,2025-11-26,Starter,19
U104588,2025-12-26,Starter,19
U108288,2025-10-26,Starter,19
U108288,2025-11-25,Starter,19
U108288,2025-12-25,Starter,19
U103882,2025-11-01,Starter,19
U103882,2025-12-01,Starter,19
U103882,2025-12-31,Starter,19
U106434,2025-11-03,Starter,19
U106434,2025-12-03,Starter,19
U103515,2025-11-05,Scale,149
U103515,2025-12-05,Scale,149
U100765,2025-10-29,Growth,59
U100765,2025-11-28,Growth,59
U100765,2025-12-28,Growth,59
U103090,2025-11-05,Growth,59
U103090,2025-12-05,Growth,59
U106256,2025-11-06,Starter,19
U106256,2025-12-06,Starter,19
U101946,2025-11-03,Growth,59
U101946,2025-12-03,Growth,59
U107324,2025-11-07,Growth,59
U103200,2025-11-09,Growth,59
U103200,2025-12-09,Growth,59
U105455,2025-11-14,Growth,59
U105455,2025-12-14,Growth,59
U105565,2025-11-12,Starter,19
U105565,2025-12-12,Starter,19
U100377,2025-11-11,Starter,19
U100377,2025-12-11,Starter,19
U101439,2025-11-17,Starter,19
U101439,2025-12-17,Starter,19
U105162,2025-11-14,Starter,19
U105162,2025-12-14,Starter,19
U100955,2025-11-20,Starter,19
U100955,2025-12-20,Starter,19
U101414,2025-11-20,Starter,19
U101414,2025-12-20,Starter,19
U107491,2025-11-20,Growth,59
U107491,2025-12-20,Growth,59
U106974,2025-12-01,Starter,19
U106974,2025-12-31,Starter,19
U100388,2025-11-23,Starter,19
U104121,2025-11-27,Starter,19
U104121,2025-12-27,Starter,19
U103269,2025-11-26,Starter,19
U103269,2025-12-26,Starter,19
U101951,2025-11-24,Growth,59
U101951,2025-12-24,Growth,59
U100170,2025-11-30,Growth,59
U100170,2025-12-30,Growth,59
U103380,2025-11-27,Scale,149
U103380,2025-12-27,Scale,149
U100720,2025-11-29,Growth,59
U100720,2025-12-29,Growth,59
U102535,2025-12-01,Starter,19
U102535,2025-12-31,Starter,19
U105445,2025-12-06,Starter,19
U101699,2025-12-07,Scale,149
U103072,2025-12-08,Starter,19
U101972,2025-12-08,Starter,19
U105547,2025-12-16,Growth,59
U102711,2025-12-13,Growth,59
U104452,2025-12-10,Growth,59
U102057,2025-12-22,Starter,19
U100447,2025-12-23,Scale,149
U101702,2025-12-21,Growth,59
U107296,2025-12-27,Starter,19
U101706,2025-12-29,Growth,59
U102794,2025-12-28,Starter,19
U106200,2025-12-23,Growth,59
U100541,2025-12-26,Starter,19
U106842,2025-12-29,Growth,59
U107662,2025-12-30,Scale,149
U100178,2025-12-30,Growth,59
