user_id,stage,event_date
U101356,Visit Landing Page,2025-01-06
U101356,Sign Up,2025-01-06
U101356,Verify Email,2025-01-08
U101356,Complete Onboarding,2025-01-07
U101356,Create First Workflow,2025-01-09
U101356,Invite Teammate,2025-01-09
U107488,Visit Landing Page,2025-01-05
U107488,Sign Up,2025-01-06
U107488,Verify Email,2025-01-08
U107488,Complete Onboarding,2025-01-07
U107488,Create First Workflow,2025-01-09
U107488,Invite Teammate,2025-01-09
U107488,Start Trial,2025-01-06
U107488,Subscribe,2025-01-12
U100136,Visit Landing Page,2025-01-05
U100136,Sign Up,2025-01-07
U100136,Verify Email,2025-01-05
U105206,Visit Landing Page,2025-01-05
U105206,Sign Up,2025-01-07
U100872,Visit Landing Page,2025-01-05
U100872,Sign Up,2025-01-05
U100872,Verify Email,2025-01-08
U107490,Visit Landing Page,2025-01-05
U107490,Sign Up,2025-01-07
U107490,Verify Email,2025-01-06
U107490,Complete Onboarding,2025-01-09
U107490,Create First Workflow,2025-01-07
U105187,Visit Landing Page,2025-01-05
U105187,Sign Up,2025-01-06
U105187,Verify Email,2025-01-07
U105187,Complete Onboarding,2025-01-06
U106034,Visit Landing Page,2025-01-06
U106034,Sign Up,2025-01-05
U106034,Verify Email,2025-01-07
U106034,Complete Onboarding,2025-01-08
U106034,Create First Workflow,2025-01-09
U106034,Invite Teammate,2025-01-10
U106034,Start Trial,2025-01-09
U106034,Subscribe,2025-01-06
U106426,Visit Landing Page,2025-01-06
U106426,Sign Up,2025-01-05
U106426,Verify Email,2025-01-05
U106426,Complete Onboarding,2025-01-08
U107685,Visit Landing Page,2025-01-05
U107685,Sign Up,2025-01-06
U107685,Verify Email,2025-01-06
U107685,Complete Onboarding,2025-01-09
U107685,Create First Workflow,2025-01-06
U107685,Invite Teammate,2025-01-08
U107685,Start Trial,2025-01-08
U105103,Visit Landing Page,2025-01-06
U105103,Sign Up,2025-01-07
U105103,Verify Email,2025-01-07
U105103,Complete Onboarding,2025-01-05
U101045,Visit Landing Page,2025-01-06
U101045,Sign Up,2025-01-05
U100085,Visit Landing Page,2025-01-05
U100085,Sign Up,2025-01-05
U100085,Verify Email,2025-01-06
U100085,Complete Onboarding,2025-01-06
U100085,Create First Workflow,2025-01-05
U102815,Visit Landing Page,2025-01-06
U102815,Sign Up,2025-01-06
U102815,Verify Email,2025-01-06
U102815,Complete Onboarding,2025-01-06
U102815,Create First Workflow,2025-01-08
U107018,Visit Landing Page,2025-01-07
U107018,Sign Up,2025-01-06
U104338,Visit Landing Page,2025-01-07
U104338,Sign Up,2025-01-08
U104338,Verify Email,2025-01-07
U106877,Visit Landing Page,2025-01-07
U106877,Sign Up,2025-01-07
U106877,Verify Email,2025-01-06
U106877,Complete Onboarding,2025-01-06
U106877,Create First Workflow,2025-01-06
U104380,Visit Landing Page,2025-01-06
U104380,Sign Up,2025-01-06
U104380,Verify Email,2025-01-09
U104380,Complete Onboarding,2025-01-07
U104380,Create First Workflow,2025-01-09
U104380,Invite Teammate,2025-01-06
U107578,Visit Landing Page,2025-01-07
U107578,Sign Up,2025-01-08
U107578,Verify Email,2025-01-07
U107578,Complete Onboarding,2025-01-10
U107578,Create First Workflow,2025-01-07
U100227,Visit Landing Page,2025-01-07
U100227,Sign Up,2025-01-08
U100227,Verify Email,2025-01-07
U100227,Complete Onboarding,2025-01-10
U107019,Visit Landing Page,2025-01-07
U107019,Sign Up,2025-01-06
U107019,Verify Email,2025-01-06
U107019,Complete Onboarding,2025-01-09
U100590,Visit Landing Page,2025-01-07
U100590,Sign Up,2025-01-07
U100590,Verify Email,2025-01-09
U100590,Complete Onboarding,2025-01-10
U100590,Create First Workflow,2025-01-06
U105481,Visit Landing Page,2025-01-06
U105481,Sign Up,2025-01-08
U105481,Verify Email,2025-01-08
U105481,Complete Onboarding,2025-01-08
U105481,Create First Workflow,2025-01-11
U105481,Invite Teammate,2025-01-10
U105481,Start Trial,2025-01-11
U105481,Subscribe,2025-01-10
U101318,Visit Landing Page,2025-01-06
U101318,Sign Up,2025-01-08
U101318,Verify Email,2025-01-06
U106274,Visit Landing Page,2025-01-07
U106274,Sign Up,2025-01-06
U106274,Verify Email,2025-01-09
U106274,Complete Onboarding,2025-01-09
U106274,Create First Workflow,2025-01-08
U102557,Visit Landing Page,2025-01-06
U102557,Sign Up,2025-01-06
U102557,Verify Email,2025-01-07
U102557,Complete Onboarding,2025-01-07
U102557,Create First Workflow,2025-01-08
U106270,Visit Landing Page,2025-01-06
U106270,Sign Up,2025-01-06
U106270,Verify Email,2025-01-06
U106270,Complete Onboarding,2025-01-10
U106270,Create First Workflow,2025-01-10
U106270,Invite Teammate,2025-01-06
U104559,Visit Landing Page,2025-01-07
U104559,Sign Up,2025-01-06
U104559,Verify Email,2025-01-06
U104559,Complete Onboarding,2025-01-09
U104559,Create First Workflow,2025-01-07
U104559,Invite Teammate,2025-01-12
U104559,Start Trial,2025-01-06
U101743,Visit Landing Page,2025-01-06
U101743,Sign Up,2025-01-08
U101743,Verify Email,2025-01-06
U101743,Complete Onboarding,2025-01-09
U101743,Create First Workflow,2025-01-10
U101743,Invite Teammate,2025-01-06
U101743,Start Trial,2025-01-08
U101743,Subscribe,2025-01-12
U105030,Visit Landing Page,2025-01-06
U105030,Sign Up,2025-01-08
U105030,Verify Email,2025-01-09
U105030,Complete Onboarding,2025-01-09
U105030,Create First Workflow,2025-01-11
U101721,Visit Landing Page,2025-01-07
U101721,Sign Up,2025-01-06
U101721,Verify Email,2025-01-08
U101721,Complete Onboarding,2025-01-09
U108004,Visit Landing Page,2025-01-06
U108004,Sign Up,2025-01-07
U106528,Visit Landing Page,2025-01-06
U106528,Sign Up,2025-01-07
U102887,Visit Landing Page,2025-01-07
U102887,Sign Up,2025-01-06
U102887,Verify Email,2025-01-06
U102887,Complete Onboarding,2025-01-08
U102887,Create First Workflow,2025-01-11
U108106,Visit Landing Page,2025-01-06
U108106,Sign Up,2025-01-07
U108106,Verify Email,2025-01-07
U108106,Complete Onboarding,2025-01-09
U108474,Visit Landing Page,2025-01-07
U108474,Sign Up,2025-01-08
U108474,Verify Email,2025-01-06
U106976,Visit Landing Page,2025-01-07
U106976,Sign Up,2025-01-07
U106976,Verify Email,2025-01-08
U106976,Complete Onboarding,2025-01-09
U106976,Create First Workflow,2025-01-08
U107758,Visit Landing Page,2025-01-06
U107758,Sign Up,2025-01-07
U107758,Verify Email,2025-01-07
U107758,Complete Onboarding,2025-01-09
U107758,Create First Workflow,2025-01-08
U102581,Visit Landing Page,2025-01-07
U102581,Sign Up,2025-01-08
U102581,Verify Email,2025-01-07
U103300,Visit Landing Page,2025-01-06
U103300,Sign Up,2025-01-06
U106648,Visit Landing Page,2025-01-06
U106648,Sign Up,2025-01-06
U106648,Verify Email,2025-01-06
U106648,Complete Onboarding,2025-01-08
U105902,Visit Landing Page,2025-01-07
U105902,Sign Up,2025-01-08
U105902,Verify Email,2025-01-08
U105902,Complete Onboarding,2025-01-09
U105902,Create First Workflow,2025-01-08
U105902,Invite Teammate,2025-01-11
U103308,Visit Landing Page,2025-01-06
U103308,Sign Up,2025-01-06
U103308,Verify Email,2025-01-06
U102130,Visit Landing Page,2025-01-06
U102130,Sign Up,2025-01-08
U102130,Verify Email,2025-01-06
U102130,Complete Onboarding,2025-01-10
U102130,Create First Workflow,2025-01-08
U102130,Invite Teammate,2025-01-09
U107500,Visit Landing Page,2025-01-07
U107500,Sign Up,2025-01-08
U107500,Verify Email,2025-01-09
U107500,Complete Onboarding,2025-01-06
U107500,Create First Workflow,2025-01-10
U107500,Invite Teammate,2025-01-08
U103192,Visit Landing Page,2025-01-06
U103192,Sign Up,2025-01-08
U103192,Verify Email,2025-01-08
U103192,Complete Onboarding,2025-01-07
U103192,Create First Workflow,2025-01-08
U103192,Invite Teammate,2025-01-06
U103192,Start Trial,2025-01-07
U107227,Visit Landing Page,2025-01-07
U107227,Sign Up,2025-01-06
U107227,Verify Email,2025-01-09
U106055,Visit Landing Page,2025-01-07
U106055,Sign Up,2025-01-08
U106055,Verify Email,2025-01-07
U106055,Complete Onboarding,2025-01-06
U103333,Visit Landing Page,2025-01-07
U103333,Sign Up,2025-01-06
U103333,Verify Email,2025-01-07
U103333,Complete Onboarding,2025-01-07
U103333,Create First Workflow,2025-01-06
U103394,Visit Landing Page,2025-01-06
U103394,Sign Up,2025-01-08
U103394,Verify Email,2025-01-06
U101205,Visit Landing Page,2025-01-07
U101205,Sign Up,2025-01-08
U101205,Verify Email,2025-01-09
U108432,Visit Landing Page,2025-01-07
U108432,Sign Up,2025-01-08
U108432,Verify Email,2025-01-07
U103699,Visit Landing Page,2025-01-06
U103699,Sign Up,2025-01-07
U103699,Verify Email,2025-01-09
U103699,Complete Onboarding,2025-01-06
U105895,Visit Landing Page,2025-01-06
U105895,Sign Up,2025-01-06
U105895,Verify Email,2025-01-07
U105895,Complete Onboarding,2025-01-08
U103862,Visit Landing Page,2025-01-06
U103862,Sign Up,2025-01-08
U104969,Visit Landing Page,2025-01-07
U104969,Sign Up,2025-01-09
U104969,Verify Email,2025-01-08
U104969,Complete Onboarding,2025-01-09
U104969,Create First Workflow,2025-01-10
U104969,Invite Teammate,2025-01-09
U104969,Start Trial,2025-01-10
U107691,Visit Landing Page,2025-01-07
U107691,Sign Up,2025-01-09
U103351,Visit Landing Page,2025-01-07
U103351,Sign Up,2025-01-08
U103351,Verify Email,2025-01-07
U103351,Complete Onboarding,2025-01-08
U103351,Create First Workflow,2025-01-12
U103351,Invite Teammate,2025-01-07
U103351,Start Trial,2025-01-09
U103351,Subscribe,2025-01-07
U105373,Visit Landing Page,2025-01-08
U105373,Sign Up,2025-01-08
U105373,Verify Email,2025-01-09
U105373,Complete Onboarding,2025-01-09
U105373,Create First Workflow,2025-01-09
U105373,Invite Teammate,2025-01-12
U105373,Start Trial,2025-01-13
U105373,Subscribe,2025-01-09
U107871,Visit Landing Page,2025-01-07
U107871,Sign Up,2025-01-07
U107871,Verify Email,2025-01-08
U107871,Complete Onboarding,2025-01-10
U107871,Create First Workflow,2025-01-07
U107810,Visit Landing Page,2025-01-08
U107810,Sign Up,2025-01-07
U107810,Verify Email,2025-01-07
U107810,Complete Onboarding,2025-01-08
U107810,Create First Workflow,2025-01-10
U107810,Invite Teammate,2025-01-11
U107810,Start Trial,2025-01-12
U103824,Visit Landing Page,2025-01-08
U103824,Sign Up,2025-01-09
U103824,Verify Email,2025-01-10
U101729,Visit Landing Page,2025-01-07
U101729,Sign Up,2025-01-08
U101729,Verify Email,2025-01-09
U101729,Complete Onboarding,2025-01-08
U101729,Create First Workflow,2025-01-11
U101841,Visit Landing Page,2025-01-07
U101841,Sign Up,2025-01-08
U101841,Verify Email,2025-01-10
U101841,Complete Onboarding,2025-01-09
U101841,Create First Workflow,2025-01-10
U101841,Invite Teammate,2025-01-09
U101841,Start Trial,2025-01-07
U101841,Subscribe,2025-01-12
U102080,Visit Landing Page,2025-01-07
U102080,Sign Up,2025-01-07
U102080,Verify Email,2025-01-09
U100768,Visit Landing Page,2025-01-07
U100768,Sign Up,2025-01-07
U100768,Verify Email,2025-01-07
U100795,Visit Landing Page,2025-01-07
U100795,Sign Up,2025-01-08
U100795,Verify Email,2025-01-09
U100795,Complete Onboarding,2025-01-08
U100415,Visit Landing Page,2025-01-07
U100415,Sign Up,2025-01-07
U102750,Visit Landing Page,2025-01-08
U102750,Sign Up,2025-01-08
U102750,Verify Email,2025-01-10
U102750,Complete Onboarding,2025-01-09
U107641,Visit Landing Page,2025-01-07
U107641,Sign Up,2025-01-08
U107641,Verify Email,2025-01-07
U107641,Complete Onboarding,2025-01-11
U105417,Visit Landing Page,2025-01-08
U105417,Sign Up,2025-01-08
U103642,Visit Landing Page,2025-01-08
U103642,Sign Up,2025-01-09
U103642,Verify Email,2025-01-07
U102698,Visit Landing Page,2025-01-08
U102698,Sign Up,2025-01-08
U100069,Visit Landing Page,2025-01-08
U100069,Sign Up,2025-01-07
U100069,Verify Email,2025-01-08
U105862,Visit Landing Page,2025-01-08
U105862,Sign Up,2025-01-08
U105862,Verify Email,2025-01-09
U102560,Visit Landing Page,2025-01-08
U102560,Sign Up,2025-01-07
U102560,Verify Email,2025-01-07
U104257,Visit Landing Page,2025-01-08
U104257,Sign Up,2025-01-07
U104257,Verify Email,2025-01-09
U102605,Visit Landing Page,2025-01-08
U102605,Sign Up,2025-01-07
U102605,Verify Email,2025-01-10
U102605,Complete Onboarding,2025-01-09
U102605,Create First Workflow,2025-01-12
U108313,Visit Landing Page,2025-01-07
U108313,Sign Up,2025-01-07
U104232,Visit Landing Page,2025-01-08
U104232,Sign Up,2025-01-08
U107882,Visit Landing Page,2025-01-07
U107882,Sign Up,2025-01-09
U107882,Verify Email,2025-01-09
U107882,Complete Onboarding,2025-01-09
U104430,Visit Landing Page,2025-01-07
U104430,Sign Up,2025-01-07
U104430,Verify Email,2025-01-09
U104430,Complete Onboarding,2025-01-10
U100972,Visit Landing Page,2025-01-08
U100972,Sign Up,2025-01-07
U100972,Verify Email,2025-01-10
U102018,Visit Landing Page,2025-01-07
U102018,Sign Up,2025-01-08
U102018,Verify Email,2025-01-07
U106824,Visit Landing Page,2025-01-08
U106824,Sign Up,2025-01-07
U106824,Verify Email,2025-01-09
U106824,Complete Onboarding,2025-01-08
U106824,Create First Workflow,2025-01-07
U106209,Visit Landing Page,2025-01-07
U106209,Sign Up,2025-01-09
U106209,Verify Email,2025-01-09
U106209,Complete Onboarding,2025-01-09
U106209,Create First Workflow,2025-01-11
U106209,Invite Teammate,2025-01-12
U106209,Start Trial,2025-01-14
U106211,Visit Landing Page,2025-01-07
U106211,Sign Up,2025-01-07
U106211,Verify Email,2025-01-10
U106211,Complete Onboarding,2025-01-09
U106082,Visit Landing Page,2025-01-08
U106082,Sign Up,2025-01-07
U104542,Visit Landing Page,2025-01-07
U104542,Sign Up,2025-01-09
U100650,Visit Landing Page,2025-01-07
U100650,Sign Up,2025-01-07
U100650,Verify Email,2025-01-07
U102321,Visit Landing Page,2025-01-08
U102321,Sign Up,2025-01-08
U104147,Visit Landing Page,2025-01-07
U104147,Sign Up,2025-01-07
U104147,Verify Email,2025-01-09
U104143,Visit Landing Page,2025-01-08
U104143,Sign Up,2025-01-07
U104143,Verify Email,2025-01-09
U104143,Complete Onboarding,2025-01-09
U102122,Visit Landing Page,2025-01-07
U102122,Sign Up,2025-01-07
U102122,Verify Email,2025-01-09
U102122,Complete Onboarding,2025-01-09
U104075,Visit Landing Page,2025-01-08
U104075,Sign Up,2025-01-07
U103454,Visit Landing Page,2025-01-09
U103454,Sign Up,2025-01-10
U103454,Verify Email,2025-01-09
U105218,Visit Landing Page,2025-01-08
U105218,Sign Up,2025-01-10
U105218,Verify Email,2025-01-08
U105218,Complete Onboarding,2025-01-10
U103372,Visit Landing Page,2025-01-08
U103372,Sign Up,2025-01-08
U101433,Visit Landing Page,2025-01-09
U101433,Sign Up,2025-01-09
U101161,Visit Landing Page,2025-01-08
U101161,Sign Up,2025-01-09
U101161,Verify Email,2025-01-08
U101161,Complete Onboarding,2025-01-09
U107567,Visit Landing Page,2025-01-09
U107567,Sign Up,2025-01-09
U107567,Verify Email,2025-01-10
U107567,Complete Onboarding,2025-01-12
U107567,Create First Workflow,2025-01-09
U100422,Visit Landing Page,2025-01-08
U100422,Sign Up,2025-01-09
U100422,Verify Email,2025-01-11
U100422,Complete Onboarding,2025-01-11
U100422,Create First Workflow,2025-01-09
U100422,Invite Teammate,2025-01-14
U102152,Visit Landing Page,2025-01-08
U102152,Sign Up,2025-01-10
U100633,Visit Landing Page,2025-01-09
U100633,Sign Up,2025-01-09
U100633,Verify Email,2025-01-09
U102501,Visit Landing Page,2025-01-08
U102501,Sign Up,2025-01-09
U102501,Verify Email,2025-01-08
U102501,Complete Onboarding,2025-01-10
U102501,Create First Workflow,2025-01-08
U108321,Visit Landing Page,2025-01-09
U108321,Sign Up,2025-01-08
U104568,Visit Landing Page,2025-01-09
U104568,Sign Up,2025-01-09
U104568,Verify Email,2025-01-10
U104568,Complete Onboarding,2025-01-12
U108184,Visit Landing Page,2025-01-08
U108184,Sign Up,2025-01-09
U108184,Verify Email,2025-01-10
U108184,Complete Onboarding,2025-01-11
U108184,Create First Workflow,2025-01-13
U104673,Visit Landing Page,2025-01-09
U104673,Sign Up,2025-01-08
U104673,Verify Email,2025-01-08
U104673,Complete Onboarding,2025-01-11
U104673,Create First Workflow,2025-01-09
U102919,Visit Landing Page,2025-01-08
U102919,Sign Up,2025-01-10
U102919,Verify Email,2025-01-11
U102919,Complete Onboarding,2025-01-12
U102919,Create First Workflow,2025-01-13
U107389,Visit Landing Page,2025-01-09
U107389,Sign Up,2025-01-09
U107389,Verify Email,2025-01-08
U107389,Complete Onboarding,2025-01-10
U104746,Visit Landing Page,2025-01-08
U104746,Sign Up,2025-01-10
U104746,Verify Email,2025-01-09
U104746,Complete Onboarding,2025-01-10
U103255,Visit Landing Page,2025-01-09
U103255,Sign Up,2025-01-10
U103282,Visit Landing Page,2025-01-09
U103282,Sign Up,2025-01-10
U102870,Visit Landing Page,2025-01-08
U102870,Sign Up,2025-01-08
U102870,Verify Email,2025-01-11
U102870,Complete Onboarding,2025-01-08
U102870,Create First Workflow,2025-01-13
U102870,Invite Teammate,2025-01-13
U100485,Visit Landing Page,2025-01-09
U100485,Sign Up,2025-01-09
U100485,Verify Email,2025-01-09
U103934,Visit Landing Page,2025-01-08
U103934,Sign Up,2025-01-09
U103934,Verify Email,2025-01-10
U103934,Complete Onboarding,2025-01-09
U103934,Create First Workflow,2025-01-10
U103934,Invite Teammate,2025-01-09
U100723,Visit Landing Page,2025-01-08
U100723,Sign Up,2025-01-09
U107351,Visit Landing Page,2025-01-09
U107351,Sign Up,2025-01-08
U107351,Verify Email,2025-01-10
U107351,Complete Onboarding,2025-01-11
U107351,Create First Workflow,2025-01-12
U101660,Visit Landing Page,2025-01-08
U101660,Sign Up,2025-01-10
U102276,Visit Landing Page,2025-01-09
U102276,Sign Up,2025-01-09
U107322,Visit Landing Page,2025-01-09
U107322,Sign Up,2025-01-09
U107322,Verify Email,2025-01-10
U107322,Complete Onboarding,2025-01-08
U101382,Visit Landing Page,2025-01-09
U101382,Sign Up,2025-01-09
U101382,Verify Email,2025-01-08
U106243,Visit Landing Page,2025-01-08
U106243,Sign Up,2025-01-10
U106243,Verify Email,2025-01-09
U100164,Visit Landing Page,2025-01-08
U100164,Sign Up,2025-01-10
U100164,Verify Email,2025-01-09
U105776,Visit Landing Page,2025-01-08
U105776,Sign Up,2025-01-10
U106727,Visit Landing Page,2025-01-09
U106727,Sign Up,2025-01-08
U106727,Verify Email,2025-01-10
U106727,Complete Onboarding,2025-01-11
U106727,Create First Workflow,2025-01-08
U106727,Invite Teammate,2025-01-08
U105751,Visit Landing Page,2025-01-09
U105751,Sign Up,2025-01-09
U105751,Verify Email,2025-01-10
U105751,Complete Onboarding,2025-01-09
U105751,Create First Workflow,2025-01-10
U105751,Invite Teammate,2025-01-14
U105751,Start Trial,2025-01-15
U106679,Visit Landing Page,2025-01-09
U106679,Sign Up,2025-01-09
U106679,Verify Email,2025-01-09
U106679,Complete Onboarding,2025-01-09
U106679,Create First Workflow,2025-01-10
U106275,Visit Landing Page,2025-01-08
U106275,Sign Up,2025-01-10
U106275,Verify Email,2025-01-08
U106275,Complete Onboarding,2025-01-09
U106269,Visit Landing Page,2025-01-08
U106269,Sign Up,2025-01-10
U106269,Verify Email,2025-01-08
U106181,Visit Landing Page,2025-01-08
U106181,Sign Up,2025-01-10
U105945,Visit Landing Page,2025-01-08
U105945,Sign Up,2025-01-10
U106056,Visit Landing Page,2025-01-09
U106056,Sign Up,2025-01-10
U106056,Verify Email,2025-01-09
U106547,Visit Landing Page,2025-01-09
U106547,Sign Up,2025-01-10
U106547,Verify Email,2025-01-11
U106547,Complete Onboarding,2025-01-09
U101620,Visit Landing Page,2025-01-09
U101620,Sign Up,2025-01-11
U101620,Verify Email,2025-01-11
U101620,Complete Onboarding,2025-01-11
U101620,Create First Workflow,2025-01-10
U105342,Visit Landing Page,2025-01-10
U105342,Sign Up,2025-01-10
U105342,Verify Email,2025-01-09
U100620,Visit Landing Page,2025-01-10
U100620,Sign Up,2025-01-10
U100620,Verify Email,2025-01-09
U100620,Complete Onboarding,2025-01-13
U100620,Create First Workflow,2025-01-12
U100620,Invite Teammate,2025-01-13
U100620,Start Trial,2025-01-16
U100125,Visit Landing Page,2025-01-10
U100125,Sign Up,2025-01-09
U100125,Verify Email,2025-01-11
