user_id,signup_date,acquisition_channel,segment,device,region,company_size,quality_score,acquisition_cost,activated,trial_started,subscription_status,plan,subscription_date,monthly_price
U100795,2025-01-07,Referral,Founder,Desktop,North America,11-50,1.421,43.01,False,False,Free,Free,,0
U100415,2025-01-07,Paid Search,Founder,Desktop,LATAM,11-50,0.675,28.04,False,False,Free,Free,,0
U102750,2025-01-07,Organic Search,Founder,Desktop,LATAM,11-50,1.193,24.95,False,False,Free,Free,,0
U107641,2025-01-07,Social,Founder,Mobile,North America,201-1000,0.859,16.77,False,False,Free,Free,,0
U105417,2025-01-07,Paid Search,Student / Hobby,Desktop,MEA,1-10,0.281,12.64,False,False,Free,Free,,0
U103642,2025-01-07,Social,Founder,Desktop,Europe,1-10,0.723,16.83,False,False,Free,Free,,0
U102698,2025-01-07,Paid Search,Marketing Team,Desktop,North America,51-200,0.954,31.79,False,False,Free,Free,,0
U100069,2025-01-07,Organic Search,Founder,Tablet,North America,1-10,1.106,6.96,False,False,Free,Free,,0
U105862,2025-01-07,Organic Search,Student / Hobby,Desktop,Europe,51-200,0.74,38.3,False,False,Free,Free,,0
U102560,2025-01-07,Paid Search,Ops Manager,Mobile,North America,1-10,0.73,27.68,False,False,Free,Free,,0
U104257,2025-01-07,Referral,Sales Team,Desktop,APAC,11-50,0.965,7.34,False,False,Free,Free,,0
U102605,2025-01-07,Paid Search,Founder,Tablet,Europe,51-200,0.952,17.88,True,False,Free,Free,,0
U108313,2025-01-07,Social,Ops Manager,Desktop,North America,51-200,0.711,10.16,False,False,Free,Free,,0
U104232,2025-01-07,Paid Search,Student / Hobby,Desktop,North America,1-10,0.25,70.67,False,False,Free,Free,,0
U107882,2025-01-07,Social,Marketing Team,Tablet,North America,1-10,0.696,22.93,False,False,Free,Free,,0
U104430,2025-01-07,Content,Sales Team,Desktop,Europe,1-10,1.022,11.64,False,False,Free,Free,,0
U100972,2025-01-07,Organic Search,Sales Team,Desktop,APAC,1000+,0.924,28.5,False,False,Free,Free,,0
U102018,2025-01-07,Social,Ops Manager,Desktop,APAC,51-200,1.003,28.66,False,False,Free,Free,,0
U106824,2025-01-07,Organic Search,Founder,Desktop,North America,1-10,1.235,21.13,True,False,Free,Free,,0
U106209,2025-01-07,Paid Search,Founder,Tablet,APAC,1-10,0.868,13.67,True,True,Trial,Free,,0
U106211,2025-01-07,Partnership,Founder,Mobile,Europe,1000+,1.208,6.4,False,False,Free,Free,,0
U106082,2025-01-07,Organic Search,Student / Hobby,Mobile,Europe,1-10,0.438,13.22,False,False,Free,Free,,0
U104542,2025-01-07,Content,Sales Team,Desktop,Europe,1-10,1.248,10.9,False,False,Free,Free,,0
U100650,2025-01-07,Paid Search,Ops Manager,Mobile,APAC,11-50,1.005,16.31,False,False,Free,Free,,0
U102321,2025-01-07,Organic Search,Founder,Desktop,MEA,11-50,1.111,3.13,False,False,Free,Free,,0
U104147,2025-01-07,Organic Search,Marketing Team,Desktop,Europe,51-200,0.858,8.12,False,False,Free,Free,,0
U104143,2025-01-07,Referral,Student / Hobby,Mobile,APAC,11-50,0.743,26.43,False,False,Free,Free,,0
U102122,2025-01-07,Organic Search,Founder,Desktop,North America,51-200,1.018,19.51,False,False,Free,Free,,0
U104075,2025-01-07,Content,Marketing Team,Mobile,North America,201-1000,0.409,76.35,False,False,Free,Free,,0
U103454,2025-01-08,Paid Search,Sales Team,Mobile,MEA,201-1000,1.197,24.69,False,False,Free,Free,,0
U105218,2025-01-08,Paid Search,Sales Team,Desktop,APAC,1-10,0.761,32.22,False,False,Free,Free,,0
U103372,2025-01-08,Referral,Sales Team,Desktop,North America,201-1000,1.334,17.57,False,False,Free,Free,,0
U101433,2025-01-08,Paid Search,Sales Team,Desktop,North America,1-10,0.493,114.71,False,False,Free,Free,,0
U101161,2025-01-08,Content,Founder,Desktop,North America,11-50,1.755,10.3,False,False,Free,Free,,0
U107567,2025-01-08,Referral,Sales Team,Desktop,North America,11-50,1.263,8.4,True,False,Free,Free,,0
U100422,2025-01-08,Organic Search,Ops Manager,Desktop,APAC,1-10,1.367,13.46,True,False,Free,Free,,0
U102152,2025-01-08,Referral,Ops Manager,Mobile,Europe,201-1000,1.333,7.97,False,False,Free,Free,,0
U100633,2025-01-08,Referral,Founder,Desktop,North America,51-200,1.447,8.23,False,False,Free,Free,,0
U102501,2025-01-08,Organic Search,Ops Manager,Mobile,Europe,201-1000,1.057,34.66,True,False,Free,Free,,0
U108321,2025-01-08,Social,Sales Team,Desktop,North America,201-1000,0.613,24.87,False,False,Free,Free,,0
U104568,2025-01-08,Organic Search,Marketing Team,Tablet,Europe,11-50,0.856,37.41,False,False,Free,Free,,0
U108184,2025-01-08,Organic Search,Sales Team,Desktop,North America,1-10,1.107,20.13,True,False,Free,Free,,0
U104673,2025-01-08,Paid Search,Ops Manager,Desktop,Europe,1-10,0.862,12.14,True,False,Free,Free,,0
U102919,2025-01-08,Organic Search,Ops Manager,Desktop,North America,1-10,1.57,3.07,True,False,Free,Free,,0
U107389,2025-01-08,Organic Search,Sales Team,Desktop,Europe,1-10,1.084,24.0,False,False,Free,Free,,0
U104746,2025-01-08,Content,Student / Hobby,Desktop,Europe,201-1000,0.819,52.29,False,False,Free,Free,,0
U103255,2025-01-08,Paid Search,Marketing Team,Desktop,Europe,1-10,0.595,33.88,False,False,Free,Free,,0
U103282,2025-01-08,Social,Ops Manager,Desktop,Europe,1-10,0.659,7.62,False,False,Free,Free,,0
U102870,2025-01-08,Organic Search,Founder,Desktop,North America,1-10,1.179,3.3,True,False,Free,Free,,0
U100485,2025-01-08,Referral,Marketing Team,Desktop,LATAM,51-200,1.055,12.97,False,False,Free,Free,,0
U103934,2025-01-08,Paid Search,Sales Team,Mobile,LATAM,51-200,0.443,15.21,True,False,Free,Free,,0
U100723,2025-01-08,Partnership,Founder,Desktop,North America,1-10,1.079,7.13,False,False,Free,Free,,0
U107351,2025-01-08,Organic Search,Sales Team,Mobile,North America,1-10,1.13,21.51,True,False,Free,Free,,0
U101660,2025-01-08,Organic Search,Founder,Mobile,North America,11-50,1.199,11.03,False,False,Free,Free,,0
U102276,2025-01-08,Content,Marketing Team,Mobile,APAC,11-50,0.97,7.1,False,False,Free,Free,,0
U107322,2025-01-08,Organic Search,Student / Hobby,Desktop,Europe,1-10,0.517,44.11,False,False,Free,Free,,0
U101382,2025-01-08,Paid Search,Sales Team,Desktop,North America,1-10,0.54,47.98,False,False,Free,Free,,0
U106243,2025-01-08,Social,Ops Manager,Desktop,Europe,51-200,0.654,80.53,False,False,Free,Free,,0
U100164,2025-01-08,Paid Search,Marketing Team,Desktop,Europe,1-10,0.957,11.12,False,False,Free,Free,,0
U105776,2025-01-08,Paid Search,Founder,Desktop,North America,1-10,0.826,12.15,False,False,Free,Free,,0
U106727,2025-01-08,Partnership,Student / Hobby,Mobile,APAC,201-1000,0.25,22.42,True,False,Free,Free,,0
U105751,2025-01-08,Referral,Ops Manager,Desktop,North America,1-10,1.528,11.73,True,True,Trial,Free,,0
U106679,2025-01-08,Referral,Founder,Desktop,Europe,11-50,1.232,3.24,True,False,Free,Free,,0
U106275,2025-01-08,Social,Ops Manager,Tablet,Europe,51-200,0.928,9.43,False,False,Free,Free,,0
U106269,2025-01-08,Referral,Founder,Desktop,Europe,1000+,1.324,30.05,False,False,Free,Free,,0
U106181,2025-01-08,Referral,Ops Manager,Mobile,North America,1-10,1.579,14.3,False,False,Free,Free,,0
U105945,2025-01-08,Organic Search,Marketing Team,Desktop,North America,1-10,0.666,104.12,False,False,Free,Free,,0
U106056,2025-01-08,Organic Search,Founder,Desktop,LATAM,11-50,0.981,20.59,False,False,Free,Free,,0
U106547,2025-01-08,Organic Search,Ops Manager,Desktop,Europe,51-200,1.022,27.82,False,False,Free,Free,,0
U101620,2025-01-09,Referral,Founder,Mobile,MEA,11-50,1.842,23.22,True,False,Free,Free,,0
U105342,2025-01-09,Referral,Ops Manager,Desktop,North America,11-50,1.487,13.31,False,False,Free,Free,,0
U100620,2025-01-09,Paid Search,Student / Hobby,Mobile,APAC,11-50,0.649,83.89,True,True,Trial,Free,,0
U100125,2025-01-09,Organic Search,Founder,Desktop,Europe,11-50,1.313,12.97,True,True,Trial,Free,,0
U101315,2025-01-09,Paid Search,Founder,Desktop,North America,11-50,0.742,12.61,False,False,Free,Free,,0
U103443,2025-01-09,Partnership,Marketing Team,Tablet,North America,11-50,0.943,33.8,False,False,Free,Free,,0
U107208,2025-01-09,Paid Search,Sales Team,Desktop,LATAM,11-50,1.014,29.19,False,False,Free,Free,,0
U105324,2025-01-09,Content,Sales Team,Desktop,APAC,1-10,1.106,50.28,True,False,Free,Free,,0
U105317,2025-01-09,Paid Search,Ops Manager,Desktop,North America,1000+,0.885,28.25,True,False,Free,Free,,0
U104644,2025-01-09,Social,Sales Team,Desktop,APAC,11-50,0.955,26.34,False,False,Free,Free,,0
U107654,2025-01-09,Referral,Marketing Team,Desktop,North America,11-50,0.813,33.35,False,False,Free,Free,,0
U102229,2025-01-09,Organic Search,Founder,Mobile,Europe,1-10,1.164,14.57,False,False,Free,Free,,0
U105400,2025-01-09,Paid Search,Founder,Mobile,North America,201-1000,0.852,9.56,True,True,Trial,Free,,0
U105126,2025-01-09,Paid Search,Sales Team,Desktop,APAC,11-50,0.944,11.0,False,False,Free,Free,,0
U103691,2025-01-09,Partnership,Ops Manager,Mobile,North America,51-200,1.462,11.5,True,True,Paid,Starter,2025-01-15,19
U105138,2025-01-09,Organic Search,Sales Team,Desktop,North America,1000+,0.906,41.82,False,False,Free,Free,,0
U104441,2025-01-09,Paid Search,Student / Hobby,Desktop,LATAM,1-10,0.564,36.61,False,False,Free,Free,,0
U107862,2025-01-09,Content,Sales Team,Desktop,Europe,1-10,1.237,11.69,True,True,Paid,Growth,2025-01-12,59
U104014,2025-01-09,Referral,Sales Team,Mobile,North America,1-10,0.886,18.44,False,False,Free,Free,,0
U102046,2025-01-09,Referral,Founder,Mobile,North America,1-10,1.629,10.75,False,False,Free,Free,,0
U104474,2025-01-09,Organic Search,Founder,Desktop,APAC,11-50,1.172,32.28,True,True,Paid,Starter,2025-01-11,19
U100435,2025-01-09,Organic Search,Ops Manager,Desktop,Europe,1-10,1.723,7.59,False,False,Free,Free,,0
U103260,2025-01-09,Paid Search,Marketing Team,Mobile,LATAM,51-200,0.768,44.0,False,False,Free,Free,,0
U102814,2025-01-09,Organic Search,Founder,Tablet,Europe,51-200,1.311,7.24,False,False,Free,Free,,0
U102160,2025-01-09,Referral,Founder,Desktop,North America,1-10,1.685,5.38,True,False,Free,Free,,0
U107463,2025-01-09,Organic Search,Student / Hobby,Desktop,Europe,11-50,0.591,6.43,False,False,Free,Free,,0
U103134,2025-01-09,Referral,Founder,Mobile,North America,11-50,1.253,45.41,True,False,Free,Free,,0
U103176,2025-01-09,Referral,Ops Manager,Desktop,North America,11-50,1.827,9.36,False,False,Free,Free,,0
U100451,2025-01-09,Partnership,Marketing Team,Desktop,North America,201-1000,1.282,16.46,False,False,Free,Free,,0
U103353,2025-01-09,Social,Marketing Team,Desktop,North America,51-200,0.6,45.97,False,False,Free,Free,,0
U105886,2025-01-09,Social,Ops Manager,Desktop,APAC,11-50,0.961,20.51,False,False,Free,Free,,0
U102567,2025-01-09,Social,Founder,Desktop,Europe,11-50,0.984,34.99,True,False,Free,Free,,0
U103886,2025-01-09,Organic Search,Founder,Desktop,North America,1-10,1.206,15.96,False,False,Free,Free,,0
U100726,2025-01-09,Referral,Founder,Mobile,North America,1000+,1.673,10.64,False,False,Free,Free,,0
U102296,2025-01-09,Content,Student / Hobby,Desktop,Europe,11-50,0.957,23.1,False,False,Free,Free,,0
U102298,2025-01-09,Paid Search,Ops Manager,Desktop,North America,51-200,1.399,24.7,False,False,Free,Free,,0
U103838,2025-01-09,Organic Search,Founder,Tablet,North America,1000+,1.132,12.71,True,True,Paid,Starter,2025-01-14,19
U101364,2025-01-09,Paid Search,Ops Manager,Mobile,North America,1-10,1.181,16.3,True,False,Free,Free,,0
U101019,2025-01-09,Organic Search,Sales Team,Desktop,APAC,11-50,1.032,8.85,False,False,Free,Free,,0
U104276,2025-01-09,Partnership,Ops Manager,Mobile,Europe,1-10,1.73,19.76,True,False,Free,Free,,0
U107970,2025-01-09,Paid Search,Ops Manager,Desktop,North America,11-50,0.594,86.49,False,False,Free,Free,,0
U106506,2025-01-09,Organic Search,Founder,Mobile,North America,1-10,1.113,6.56,False,False,Free,Free,,0
U102118,2025-01-09,Content,Ops Manager,Desktop,North America,1-10,1.142,22.91,True,True,Paid,Starter,2025-01-12,19
U106158,2025-01-09,Referral,Student / Hobby,Mobile,Europe,51-200,0.858,11.53,True,True,Paid,Starter,2025-01-09,19
U101940,2025-01-09,Social,Founder,Mobile,North America,1-10,0.431,51.57,False,False,Free,Free,,0
U102097,2025-01-09,Paid Search,Ops Manager,Desktop,Europe,1-10,0.971,32.22,True,False,Free,Free,,0
U101386,2025-01-09,Paid Search,Ops Manager,Desktop,Europe,201-1000,1.029,39.81,False,False,Free,Free,,0
U105987,2025-01-09,Social,Sales Team,Desktop,North America,201-1000,0.765,13.78,False,False,Free,Free,,0
U105930,2025-01-10,Social,Founder,Desktop,Europe,11-50,1.122,11.76,True,False,Free,Free,,0
U106523,2025-01-10,Referral,Student / Hobby,Mobile,APAC,11-50,0.88,37.8,False,False,Free,Free,,0
U106195,2025-01-10,Organic Search,Student / Hobby,Desktop,North America,51-200,0.534,43.2,False,False,Free,Free,,0
U102811,2025-01-10,Content,Sales Team,Desktop,Europe,11-50,1.224,7.55,False,False,Free,Free,,0
U103698,2025-01-10,Social,Sales Team,Desktop,APAC,11-50,1.038,10.79,False,False,Free,Free,,0
U107872,2025-01-10,Organic Search,Founder,Desktop,North America,11-50,1.151,7.73,False,False,Free,Free,,0
U106761,2025-01-10,Organic Search,Sales Team,Mobile,North America,1-10,0.933,21.23,False,False,Free,Free,,0
U104682,2025-01-10,Social,Ops Manager,Desktop,North America,11-50,0.845,44.65,True,False,Free,Free,,0
U100281,2025-01-10,Organic Search,Sales Team,Mobile,Europe,1-10,0.663,10.14,False,False,Free,Free,,0
U105954,2025-01-10,Paid Search,Founder,Mobile,North America,1-10,0.846,33.78,False,False,Free,Free,,0
U106868,2025-01-10,Paid Search,Founder,Desktop,North America,11-50,1.159,4.08,False,False,Free,Free,,0
U107106,2025-01-10,Referral,Sales Team,Desktop,North America,51-200,1.2,53.17,True,False,Free,Free,,0
U105174,2025-01-10,Referral,Ops Manager,Mobile,North America,11-50,1.551,2.24,False,False,Free,Free,,0
U104459,2025-01-10,Content,Founder,Desktop,North America,201-1000,1.473,29.72,False,False,Free,Free,,0
U101390,2025-01-10,Partnership,Ops Manager,Mobile,North America,1-10,1.773,1.68,False,False,Free,Free,,0
U106476,2025-01-10,Organic Search,Founder,Desktop,Europe,51-200,0.906,6.66,False,False,Free,Free,,0
U102011,2025-01-10,Referral,Ops Manager,Mobile,North America,11-50,1.755,14.9,True,False,Free,Free,,0
U105972,2025-01-10,Organic Search,Ops Manager,Desktop,APAC,1-10,1.535,12.48,True,False,Free,Free,,0
U100028,2025-01-10,Organic Search,Founder,Desktop,APAC,11-50,1.126,2.45,False,False,Free,Free,,0
U102385,2025-01-10,Organic Search,Marketing Team,Desktop,North America,1-10,0.549,53.09,False,False,Free,Free,,0
U101261,2025-01-10,Referral,Student / Hobby,Desktop,Europe,201-1000,0.536,7.23,False,False,Free,Free,,0
U105033,2025-01-10,Paid Search,Ops Manager,Desktop,North America,1-10,0.578,20.69,False,False,Free,Free,,0
U102840,2025-01-10,Organic Search,Founder,Mobile,Europe,51-200,1.427,6.65,True,False,Free,Free,,0
U103096,2025-01-10,Organic Search,Founder,Mobile,North America,1000+,1.147,5.81,False,False,Free,Free,,0
U100176,2025-01-10,Referral,Sales Team,Mobile,North America,51-200,1.145,35.09,True,False,Free,Free,,0
U103595,2025-01-10,Social,Founder,Desktop,North America,1-10,0.81,23.34,False,False,Free,Free,,0
U106508,2025-01-10,Organic Search,Sales Team,Mobile,Europe,1-10,0.945,18.63,False,False,Free,Free,,0
U107321,2025-01-10,Organic Search,Founder,Desktop,APAC,1-10,0.965,14.71,True,True,Paid,Scale,2025-01-13,149
U105611,2025-01-10,Organic Search,Marketing Team,Desktop,North America,51-200,0.923,47.32,False,False,Free,Free,,0
U102388,2025-01-10,Organic Search,Sales Team,Desktop,Europe,1-10,1.165,45.03,True,False,Free,Free,,0
U100903,2025-01-10,Paid Search,Founder,Desktop,APAC,51-200,0.622,32.24,False,False,Free,Free,,0
U107534,2025-01-10,Paid Search,Sales Team,Mobile,APAC,51-200,0.721,52.87,False,False,Free,Free,,0
U108095,2025-01-10,Paid Search,Ops Manager,Desktop,LATAM,1-10,0.931,12.46,True,False,Free,Free,,0
U108138,2025-01-10,Organic Search,Ops Manager,Desktop,North America,11-50,1.717,12.58,True,True,Paid,Starter,2025-01-14,19
U103306,2025-01-10,Organic Search,Ops Manager,Mobile,APAC,51-200,0.903,27.18,False,False,Free,Free,,0
U100763,2025-01-10,Content,Sales Team,Desktop,North America,11-50,0.878,4.09,False,False,Free,Free,,0
U107716,2025-01-10,Partnership,Ops Manager,Desktop,North America,11-50,1.31,13.8,True,False,Free,Free,,0
U101926,2025-01-10,Referral,Founder,Desktop,MEA,1-10,1.816,17.09,True,False,Free,Free,,0
U105005,2025-01-10,Social,Marketing Team,Desktop,North America,11-50,0.832,29.31,False,False,Free,Free,,0
U104803,2025-01-10,Content,Ops Manager,Desktop,APAC,201-1000,1.449,39.24,True,True,Trial,Free,,0
U100555,2025-01-10,Social,Marketing Team,Mobile,Europe,1-10,0.991,12.14,False,False,Free,Free,,0
U105855,2025-01-10,Organic Search,Founder,Desktop,North America,201-1000,1.358,11.22,True,False,Free,Free,,0
U100759,2025-01-11,Paid Search,Sales Team,Desktop,Europe,11-50,0.916,5.73,False,False,Free,Free,,0
U104541,2025-01-11,Referral,Ops Manager,Mobile,North America,11-50,1.561,14.52,False,False,Free,Free,,0
U107629,2025-01-11,Paid Search,Founder,Desktop,MEA,11-50,0.977,23.02,False,False,Free,Free,,0
U101206,2025-01-11,Organic Search,Ops Manager,Desktop,Europe,1-10,1.155,13.62,True,False,Free,Free,,0
U101669,2025-01-11,Paid Search,Founder,Mobile,North America,1-10,0.844,17.66,False,False,Free,Free,,0
U107918,2025-01-11,Paid Search,Ops Manager,Desktop,North America,1-10,1.419,12.54,True,False,Free,Free,,0
U106534,2025-01-11,Social,Ops Manager,Desktop,APAC,11-50,0.67,11.99,False,False,Free,Free,,0
U101732,2025-01-11,Referral,Founder,Desktop,APAC,51-200,1.987,18.04,True,False,Free,Free,,0
U101139,2025-01-11,Paid Search,Marketing Team,Desktop,North America,51-200,0.985,15.43,False,False,Free,Free,,0
U100988,2025-01-11,Social,Founder,Desktop,APAC,51-200,0.548,71.26,False,False,Free,Free,,0
U105084,2025-01-11,Paid Search,Sales Team,Tablet,North America,11-50,1.029,24.64,False,False,Free,Free,,0
U108350,2025-01-11,Social,Marketing Team,Desktop,North America,11-50,0.578,51.84,True,True,Trial,Free,,0
U100424,2025-01-11,Referral,Marketing Team,Desktop,LATAM,51-200,1.083,27.69,False,False,Free,Free,,0
U102060,2025-01-11,Social,Marketing Team,Mobile,North America,1-10,0.79,52.37,True,False,Free,Free,,0
U101309,2025-01-11,Referral,Ops Manager,Mobile,Europe,11-50,1.67,6.26,False,False,Free,Free,,0
U104738,2025-01-11,Partnership,Founder,Desktop,North America,11-50,1.126,30.15,True,False,Free,Free,,0
U107260,2025-01-11,Organic Search,Ops Manager,Tablet,North America,201-1000,1.057,20.86,False,False,Free,Free,,0
U103645,2025-01-11,Paid Search,Marketing Team,Desktop,North America,11-50,0.449,64.27,False,False,Free,Free,,0
U100635,2025-01-11,Paid Search,Ops Manager,Desktop,Europe,51-200,1.098,12.28,True,True,Paid,Starter,2025-01-19,19
U103531,2025-01-11,Organic Search,Ops Manager,Desktop,North America,1-10,1.797,13.17,False,False,Free,Free,,0
U100821,2025-01-11,Organic Search,Ops Manager,Mobile,North America,11-50,1.188,16.01,False,False,Free,Free,,0
U104354,2025-01-11,Organic Search,Sales Team,Mobile,North America,1-10,1.163,16.13,False,False,Free,Free,,0
U102362,2025-01-11,Referral,Ops Manager,Desktop,Europe,11-50,1.697,16.45,True,True,Trial,Free,,0
U102476,2025-01-11,Organic Search,Sales Team,Desktop,North America,11-50,0.65,17.33,False,False,Free,Free,,0
U105266,2025-01-11,Organic Search,Ops Manager,Desktop,Europe,51-200,1.14,49.36,True,False,Free,Free,,0
U106372,2025-01-11,Paid Search,Founder,Mobile,North America,201-1000,0.75,20.95,False,False,Free,Free,,0
U100292,2025-01-11,Social,Ops Manager,Desktop,Europe,51-200,1.015,20.11,True,True,Paid,Scale,2025-01-16,149
U106072,2025-01-11,Partnership,Sales Team,Desktop,North America,11-50,1.146,10.8,True,False,Free,Free,,0
U108250,2025-01-11,Organic Search,Marketing Team,Desktop,North America,1-10,1.128,48.18,True,False,Free,Free,,0
U101442,2025-01-11,Paid Search,Founder,Desktop,APAC,1-10,0.913,54.3,True,True,Trial,Free,,0
U100287,2025-01-11,Organic Search,Student / Hobby,Desktop,North America,51-200,0.587,17.35,False,False,Free,Free,,0
U105207,2025-01-11,Social,Sales Team,Mobile,Europe,201-1000,0.484,24.3,False,False,Free,Free,,0
U105639,2025-01-11,Paid Search,Ops Manager,Desktop,Europe,1-10,1.17,37.88,False,False,Free,Free,,0
U102447,2025-01-11,Partnership,Sales Team,Desktop,North America,11-50,1.069,15.75,False,False,Free,Free,,0
U107771,2025-01-11,Social,Founder,Desktop,Europe,11-50,0.99,41.8,False,False,Free,Free,,0
